,ZIP CODE,BOROUGH,month_year,year,truck_involved,COLLISION_ID,Pedestrian_hurt,Total Pop,Housing Units,collision_rate,injury_rate
0,10001,MANHATTAN,2012-07,2012,0,155,17,20579,12473,75.3,8.3
1,10001,MANHATTAN,2012-07,2012,1,6,0,20579,12473,2.9,0.0
2,10001,MANHATTAN,2012-08,2012,0,165,17,20579,12473,80.2,8.3
3,10001,MANHATTAN,2012-08,2012,1,11,0,20579,12473,5.3,0.0
4,10001,MANHATTAN,2012-09,2012,0,141,19,20579,12473,68.5,9.2
5,10001,MANHATTAN,2012-09,2012,1,9,0,20579,12473,4.4,0.0
6,10001,MANHATTAN,2012-10,2012,0,138,13,20579,12473,67.1,6.3
7,10001,MANHATTAN,2012-10,2012,1,14,0,20579,12473,6.8,0.0
8,10001,MANHATTAN,2012-11,2012,0,166,14,20579,12473,80.7,6.8
9,10001,MANHATTAN,2012-11,2012,1,7,0,20579,12473,3.4,0.0
10,10001,MANHATTAN,2012-12,2012,0,151,9,20579,12473,73.4,4.4
11,10001,MANHATTAN,2012-12,2012,1,10,1,20579,12473,4.9,0.5
12,10001,MANHATTAN,2013-01,2013,0,137,13,21966,12617,62.4,5.9
13,10001,MANHATTAN,2013-01,2013,1,10,0,21966,12617,4.6,0.0
14,10001,MANHATTAN,2013-02,2013,0,155,22,21966,12617,70.6,10.0
15,10001,MANHATTAN,2013-02,2013,1,5,0,21966,12617,2.3,0.0
16,10001,MANHATTAN,2013-03,2013,0,156,11,21966,12617,71.0,5.0
17,10001,MANHATTAN,2013-03,2013,1,8,0,21966,12617,3.6,0.0
18,10001,MANHATTAN,2013-04,2013,0,184,17,21966,12617,83.8,7.7
19,10001,MANHATTAN,2013-04,2013,1,10,0,21966,12617,4.6,0.0
20,10001,MANHATTAN,2013-05,2013,0,165,14,21966,12617,75.1,6.4
21,10001,MANHATTAN,2013-05,2013,1,11,1,21966,12617,5.0,0.5
22,10001,MANHATTAN,2013-06,2013,0,183,23,21966,12617,83.3,10.5
23,10001,MANHATTAN,2013-06,2013,1,16,2,21966,12617,7.3,0.9
24,10001,MANHATTAN,2013-07,2013,0,155,11,21966,12617,70.6,5.0
25,10001,MANHATTAN,2013-07,2013,1,9,0,21966,12617,4.1,0.0
26,10001,MANHATTAN,2013-08,2013,0,163,15,21966,12617,74.2,6.8
27,10001,MANHATTAN,2013-08,2013,1,11,0,21966,12617,5.0,0.0
28,10001,MANHATTAN,2013-09,2013,0,134,11,21966,12617,61.0,5.0
29,10001,MANHATTAN,2013-09,2013,1,14,0,21966,12617,6.4,0.0
30,10001,MANHATTAN,2013-10,2013,0,150,14,21966,12617,68.3,6.4
31,10001,MANHATTAN,2013-10,2013,1,8,0,21966,12617,3.6,0.0
32,10001,MANHATTAN,2013-11,2013,0,156,8,21966,12617,71.0,3.6
33,10001,MANHATTAN,2013-11,2013,1,12,0,21966,12617,5.5,0.0
34,10001,MANHATTAN,2013-12,2013,0,151,18,21966,12617,68.7,8.2
35,10001,MANHATTAN,2013-12,2013,1,9,0,21966,12617,4.1,0.0
36,10001,MANHATTAN,2014-01,2014,0,157,6,22767,12638,69.0,2.6
37,10001,MANHATTAN,2014-01,2014,1,13,1,22767,12638,5.7,0.4
38,10001,MANHATTAN,2014-02,2014,0,146,10,22767,12638,64.1,4.4
39,10001,MANHATTAN,2014-02,2014,1,6,0,22767,12638,2.6,0.0
40,10001,MANHATTAN,2014-03,2014,0,146,15,22767,12638,64.1,6.6
41,10001,MANHATTAN,2014-03,2014,1,7,1,22767,12638,3.1,0.4
42,10001,MANHATTAN,2014-04,2014,0,186,16,22767,12638,81.7,7.0
43,10001,MANHATTAN,2014-04,2014,1,7,0,22767,12638,3.1,0.0
44,10001,MANHATTAN,2014-05,2014,0,181,16,22767,12638,79.5,7.0
45,10001,MANHATTAN,2014-05,2014,1,12,0,22767,12638,5.3,0.0
46,10001,MANHATTAN,2014-06,2014,0,195,10,22767,12638,85.7,4.4
47,10001,MANHATTAN,2014-06,2014,1,10,0,22767,12638,4.4,0.0
48,10001,MANHATTAN,2014-07,2014,0,137,8,22767,12638,60.2,3.5
49,10001,MANHATTAN,2014-07,2014,1,11,0,22767,12638,4.8,0.0
50,10001,MANHATTAN,2014-08,2014,0,171,19,22767,12638,75.1,8.3
51,10001,MANHATTAN,2014-08,2014,1,9,1,22767,12638,4.0,0.4
52,10001,MANHATTAN,2014-09,2014,0,139,5,22767,12638,61.1,2.2
53,10001,MANHATTAN,2014-09,2014,1,11,0,22767,12638,4.8,0.0
54,10001,MANHATTAN,2014-10,2014,0,168,8,22767,12638,73.8,3.5
55,10001,MANHATTAN,2014-10,2014,1,18,1,22767,12638,7.9,0.4
56,10001,MANHATTAN,2014-11,2014,0,158,11,22767,12638,69.4,4.8
57,10001,MANHATTAN,2014-11,2014,1,14,0,22767,12638,6.1,0.0
58,10001,MANHATTAN,2014-12,2014,0,162,18,22767,12638,71.2,7.9
59,10001,MANHATTAN,2014-12,2014,1,5,0,22767,12638,2.2,0.0
60,10001,MANHATTAN,2015-01,2015,0,153,12,23537,13305,65.0,5.1
61,10001,MANHATTAN,2015-01,2015,1,6,0,23537,13305,2.5,0.0
62,10001,MANHATTAN,2015-02,2015,0,161,5,23537,13305,68.4,2.1
63,10001,MANHATTAN,2015-02,2015,1,10,0,23537,13305,4.2,0.0
64,10001,MANHATTAN,2015-03,2015,0,183,25,23537,13305,77.7,10.6
65,10001,MANHATTAN,2015-03,2015,1,10,1,23537,13305,4.2,0.4
66,10001,MANHATTAN,2015-04,2015,0,189,12,23537,13305,80.3,5.1
67,10001,MANHATTAN,2015-04,2015,1,13,0,23537,13305,5.5,0.0
68,10001,MANHATTAN,2015-05,2015,0,164,13,23537,13305,69.7,5.5
69,10001,MANHATTAN,2015-05,2015,1,9,0,23537,13305,3.8,0.0
70,10001,MANHATTAN,2015-06,2015,0,147,5,23537,13305,62.5,2.1
71,10001,MANHATTAN,2015-06,2015,1,5,0,23537,13305,2.1,0.0
72,10001,MANHATTAN,2015-07,2015,0,184,11,23537,13305,78.2,4.7
73,10001,MANHATTAN,2015-07,2015,1,6,0,23537,13305,2.5,0.0
74,10001,MANHATTAN,2015-08,2015,0,192,14,23537,13305,81.6,5.9
75,10001,MANHATTAN,2015-08,2015,1,8,0,23537,13305,3.4,0.0
76,10001,MANHATTAN,2015-09,2015,0,167,9,23537,13305,71.0,3.8
77,10001,MANHATTAN,2015-09,2015,1,8,0,23537,13305,3.4,0.0
78,10001,MANHATTAN,2015-10,2015,0,185,16,23537,13305,78.6,6.8
79,10001,MANHATTAN,2015-10,2015,1,7,0,23537,13305,3.0,0.0
80,10001,MANHATTAN,2015-11,2015,0,145,12,23537,13305,61.6,5.1
81,10001,MANHATTAN,2015-11,2015,1,6,1,23537,13305,2.5,0.4
82,10001,MANHATTAN,2015-12,2015,0,161,13,23537,13305,68.4,5.5
83,10001,MANHATTAN,2015-12,2015,1,7,2,23537,13305,3.0,0.8
84,10001,MANHATTAN,2016-01,2016,0,148,10,23332,13520,63.4,4.3
85,10001,MANHATTAN,2016-01,2016,1,7,1,23332,13520,3.0,0.4
86,10001,MANHATTAN,2016-02,2016,0,168,13,23332,13520,72.0,5.6
87,10001,MANHATTAN,2016-02,2016,1,6,1,23332,13520,2.6,0.4
88,10001,MANHATTAN,2016-03,2016,0,139,9,23332,13520,59.6,3.9
89,10001,MANHATTAN,2016-03,2016,1,16,0,23332,13520,6.9,0.0
90,10001,MANHATTAN,2016-04,2016,0,120,11,23332,13520,51.4,4.7
91,10001,MANHATTAN,2016-04,2016,1,19,1,23332,13520,8.1,0.4
92,10001,MANHATTAN,2016-05,2016,0,126,12,23332,13520,54.0,5.1
93,10001,MANHATTAN,2016-05,2016,1,22,0,23332,13520,9.4,0.0
94,10001,MANHATTAN,2016-06,2016,0,123,11,23332,13520,52.7,4.7
95,10001,MANHATTAN,2016-06,2016,1,25,0,23332,13520,10.7,0.0
96,10001,MANHATTAN,2016-07,2016,0,123,10,23332,13520,52.7,4.3
97,10001,MANHATTAN,2016-07,2016,1,36,1,23332,13520,15.4,0.4
98,10001,MANHATTAN,2016-08,2016,0,152,9,23332,13520,65.1,3.9
99,10001,MANHATTAN,2016-08,2016,1,34,0,23332,13520,14.6,0.0
100,10001,MANHATTAN,2016-09,2016,0,116,12,23332,13520,49.7,5.1
101,10001,MANHATTAN,2016-09,2016,1,20,0,23332,13520,8.6,0.0
102,10001,MANHATTAN,2016-10,2016,0,130,14,23332,13520,55.7,6.0
103,10001,MANHATTAN,2016-10,2016,1,23,2,23332,13520,9.9,0.9
104,10001,MANHATTAN,2016-11,2016,0,150,19,23332,13520,64.3,8.1
105,10001,MANHATTAN,2016-11,2016,1,30,0,23332,13520,12.9,0.0
106,10001,MANHATTAN,2016-12,2016,0,110,4,23332,13520,47.1,1.7
107,10001,MANHATTAN,2016-12,2016,1,22,1,23332,13520,9.4,0.4
108,10001,MANHATTAN,2017-01,2017,0,95,9,23947,13836,39.7,3.8
109,10001,MANHATTAN,2017-01,2017,1,23,1,23947,13836,9.6,0.4
110,10001,MANHATTAN,2017-02,2017,0,87,10,23947,13836,36.3,4.2
111,10001,MANHATTAN,2017-02,2017,1,27,0,23947,13836,11.3,0.0
112,10001,MANHATTAN,2017-03,2017,0,120,8,23947,13836,50.1,3.3
113,10001,MANHATTAN,2017-03,2017,1,42,1,23947,13836,17.5,0.4
114,10001,MANHATTAN,2017-04,2017,0,133,5,23947,13836,55.5,2.1
115,10001,MANHATTAN,2017-04,2017,1,37,0,23947,13836,15.5,0.0
116,10001,MANHATTAN,2017-05,2017,0,163,13,23947,13836,68.1,5.4
117,10001,MANHATTAN,2017-05,2017,1,39,1,23947,13836,16.3,0.4
118,10001,MANHATTAN,2017-06,2017,0,159,12,23947,13836,66.4,5.0
119,10001,MANHATTAN,2017-06,2017,1,36,1,23947,13836,15.0,0.4
120,10001,MANHATTAN,2017-07,2017,0,113,13,23947,13836,47.2,5.4
121,10001,MANHATTAN,2017-07,2017,1,32,0,23947,13836,13.4,0.0
122,10001,MANHATTAN,2017-08,2017,0,108,7,23947,13836,45.1,2.9
123,10001,MANHATTAN,2017-08,2017,1,38,2,23947,13836,15.9,0.8
124,10001,MANHATTAN,2017-09,2017,0,119,11,23947,13836,49.7,4.6
125,10001,MANHATTAN,2017-09,2017,1,24,0,23947,13836,10.0,0.0
126,10001,MANHATTAN,2017-10,2017,0,110,5,23947,13836,45.9,2.1
127,10001,MANHATTAN,2017-10,2017,1,34,0,23947,13836,14.2,0.0
128,10001,MANHATTAN,2017-11,2017,0,97,13,23947,13836,40.5,5.4
129,10001,MANHATTAN,2017-11,2017,1,34,1,23947,13836,14.2,0.4
130,10001,MANHATTAN,2017-12,2017,0,124,9,23947,13836,51.8,3.8
131,10001,MANHATTAN,2017-12,2017,1,39,0,23947,13836,16.3,0.0
132,10001,MANHATTAN,2018-01,2018,0,101,13,22924,22924,44.1,5.7
133,10001,MANHATTAN,2018-01,2018,1,21,1,22924,22924,9.2,0.4
134,10001,MANHATTAN,2018-02,2018,0,112,5,22924,22924,48.9,2.2
135,10001,MANHATTAN,2018-02,2018,1,16,1,22924,22924,7.0,0.4
136,10001,MANHATTAN,2018-03,2018,0,122,11,22924,22924,53.2,4.8
137,10001,MANHATTAN,2018-03,2018,1,37,2,22924,22924,16.1,0.9
138,10001,MANHATTAN,2018-04,2018,0,108,5,22924,22924,47.1,2.2
139,10001,MANHATTAN,2018-04,2018,1,28,0,22924,22924,12.2,0.0
140,10001,MANHATTAN,2018-05,2018,0,116,9,22924,22924,50.6,3.9
141,10001,MANHATTAN,2018-05,2018,1,30,0,22924,22924,13.1,0.0
142,10001,MANHATTAN,2018-06,2018,0,115,8,22924,22924,50.2,3.5
143,10001,MANHATTAN,2018-06,2018,1,39,1,22924,22924,17.0,0.4
144,10001,MANHATTAN,2018-07,2018,0,100,7,22924,22924,43.6,3.1
145,10001,MANHATTAN,2018-07,2018,1,22,1,22924,22924,9.6,0.4
146,10001,MANHATTAN,2018-08,2018,0,101,5,22924,22924,44.1,2.2
147,10001,MANHATTAN,2018-08,2018,1,45,3,22924,22924,19.6,1.3
148,10001,MANHATTAN,2018-09,2018,0,135,13,22924,22924,58.9,5.7
149,10001,MANHATTAN,2018-09,2018,1,39,0,22924,22924,17.0,0.0
150,10001,MANHATTAN,2018-10,2018,0,112,3,22924,22924,48.9,1.3
151,10001,MANHATTAN,2018-10,2018,1,30,0,22924,22924,13.1,0.0
152,10001,MANHATTAN,2018-11,2018,0,123,7,22924,22924,53.7,3.1
153,10001,MANHATTAN,2018-11,2018,1,29,0,22924,22924,12.7,0.0
154,10001,MANHATTAN,2018-12,2018,0,103,16,22924,22924,44.9,7.0
155,10001,MANHATTAN,2018-12,2018,1,31,1,22924,22924,13.5,0.4
156,10001,MANHATTAN,2019-01,2019,0,94,11,24117,14746,39.0,4.6
157,10001,MANHATTAN,2019-01,2019,1,17,0,24117,14746,7.0,0.0
158,10001,MANHATTAN,2019-02,2019,0,77,5,24117,14746,31.9,2.1
159,10001,MANHATTAN,2019-02,2019,1,26,0,24117,14746,10.8,0.0
160,10001,MANHATTAN,2019-03,2019,0,112,9,24117,14746,46.4,3.7
161,10001,MANHATTAN,2019-03,2019,1,36,1,24117,14746,14.9,0.4
162,10001,MANHATTAN,2019-04,2019,0,85,3,24117,14746,35.2,1.2
163,10001,MANHATTAN,2019-04,2019,1,23,0,24117,14746,9.5,0.0
164,10001,MANHATTAN,2019-05,2019,0,111,10,24117,14746,46.0,4.1
165,10001,MANHATTAN,2019-05,2019,1,29,0,24117,14746,12.0,0.0
166,10001,MANHATTAN,2019-06,2019,0,94,6,24117,14746,39.0,2.5
167,10001,MANHATTAN,2019-06,2019,1,27,0,24117,14746,11.2,0.0
168,10001,MANHATTAN,2019-07,2019,0,102,8,24117,14746,42.3,3.3
169,10001,MANHATTAN,2019-07,2019,1,12,0,24117,14746,5.0,0.0
170,10001,MANHATTAN,2019-08,2019,0,83,11,24117,14746,34.4,4.6
171,10001,MANHATTAN,2019-08,2019,1,32,0,24117,14746,13.3,0.0
172,10001,MANHATTAN,2019-09,2019,0,74,3,24117,14746,30.7,1.2
173,10001,MANHATTAN,2019-09,2019,1,24,0,24117,14746,10.0,0.0
174,10001,MANHATTAN,2019-10,2019,0,106,13,24117,14746,44.0,5.4
175,10001,MANHATTAN,2019-10,2019,1,30,2,24117,14746,12.4,0.8
176,10001,MANHATTAN,2019-11,2019,0,96,10,24117,14746,39.8,4.1
177,10001,MANHATTAN,2019-11,2019,1,16,0,24117,14746,6.6,0.0
178,10001,MANHATTAN,2019-12,2019,0,74,11,24117,14746,30.7,4.6
179,10001,MANHATTAN,2019-12,2019,1,21,0,24117,14746,8.7,0.0
180,10001,MANHATTAN,2020-01,2020,0,67,10,25026,15365,26.8,4.0
181,10001,MANHATTAN,2020-01,2020,1,14,1,25026,15365,5.6,0.4
182,10001,MANHATTAN,2020-02,2020,0,66,9,25026,15365,26.4,3.6
183,10001,MANHATTAN,2020-02,2020,1,12,1,25026,15365,4.8,0.4
184,10001,MANHATTAN,2020-03,2020,0,47,11,25026,15365,18.8,4.4
185,10001,MANHATTAN,2020-03,2020,1,9,0,25026,15365,3.6,0.0
186,10001,MANHATTAN,2020-04,2020,0,7,2,25026,15365,2.8,0.8
187,10001,MANHATTAN,2020-04,2020,1,3,0,25026,15365,1.2,0.0
188,10001,MANHATTAN,2020-05,2020,0,9,3,25026,15365,3.6,1.2
189,10001,MANHATTAN,2020-05,2020,1,5,0,25026,15365,2.0,0.0
190,10001,MANHATTAN,2020-06,2020,0,13,1,25026,15365,5.2,0.4
191,10001,MANHATTAN,2020-06,2020,1,7,0,25026,15365,2.8,0.0
192,10001,MANHATTAN,2020-07,2020,0,18,4,25026,15365,7.2,1.6
193,10001,MANHATTAN,2020-07,2020,1,3,0,25026,15365,1.2,0.0
194,10001,MANHATTAN,2020-08,2020,0,19,7,25026,15365,7.6,2.8
195,10001,MANHATTAN,2020-08,2020,1,2,0,25026,15365,0.8,0.0
196,10001,MANHATTAN,2020-09,2020,0,29,11,25026,15365,11.6,4.4
197,10001,MANHATTAN,2020-09,2020,1,4,0,25026,15365,1.6,0.0
198,10001,MANHATTAN,2020-10,2020,0,31,11,25026,15365,12.4,4.4
199,10001,MANHATTAN,2020-10,2020,1,6,1,25026,15365,2.4,0.4
200,10001,MANHATTAN,2020-11,2020,0,19,3,25026,15365,7.6,1.2
201,10001,MANHATTAN,2020-11,2020,1,3,0,25026,15365,1.2,0.0
202,10001,MANHATTAN,2020-12,2020,0,26,5,25026,15365,10.4,2.0
203,10001,MANHATTAN,2020-12,2020,1,4,0,25026,15365,1.6,0.0
204,10001,MANHATTAN,2021-01,2021,0,28,8,25026,15365,11.2,3.2
205,10001,MANHATTAN,2021-01,2021,1,2,0,25026,15365,0.8,0.0
206,10001,MANHATTAN,2021-02,2021,0,23,9,25026,15365,9.2,3.6
207,10001,MANHATTAN,2021-02,2021,1,8,0,25026,15365,3.2,0.0
208,10001,MANHATTAN,2021-03,2021,0,28,5,25026,15365,11.2,2.0
209,10001,MANHATTAN,2021-03,2021,1,3,0,25026,15365,1.2,0.0
210,10001,MANHATTAN,2021-04,2021,0,27,9,25026,15365,10.8,3.6
211,10001,MANHATTAN,2021-04,2021,1,6,0,25026,15365,2.4,0.0
212,10001,MANHATTAN,2021-05,2021,0,34,8,25026,15365,13.6,3.2
213,10001,MANHATTAN,2021-05,2021,1,5,0,25026,15365,2.0,0.0
214,10001,MANHATTAN,2021-06,2021,0,42,7,25026,15365,16.8,2.8
215,10001,MANHATTAN,2021-06,2021,1,8,1,25026,15365,3.2,0.4
216,10001,MANHATTAN,2021-07,2021,0,40,8,25026,15365,16.0,3.2
217,10001,MANHATTAN,2021-07,2021,1,7,0,25026,15365,2.8,0.0
218,10001,MANHATTAN,2021-08,2021,0,30,8,25026,15365,12.0,3.2
219,10001,MANHATTAN,2021-08,2021,1,3,1,25026,15365,1.2,0.4
220,10001,MANHATTAN,2021-09,2021,0,45,8,25026,15365,18.0,3.2
221,10001,MANHATTAN,2021-09,2021,1,7,0,25026,15365,2.8,0.0
222,10001,MANHATTAN,2021-10,2021,0,43,13,25026,15365,17.2,5.2
223,10001,MANHATTAN,2021-10,2021,1,12,0,25026,15365,4.8,0.0
224,10001,MANHATTAN,2021-11,2021,0,31,9,25026,15365,12.4,3.6
225,10001,MANHATTAN,2021-11,2021,1,7,1,25026,15365,2.8,0.4
226,10001,MANHATTAN,2021-12,2021,0,35,7,25026,15365,14.0,2.8
227,10001,MANHATTAN,2021-12,2021,1,6,1,25026,15365,2.4,0.4
228,10002,MANHATTAN,2012-07,2012,0,172,13,80323,35140,21.4,1.6
229,10002,MANHATTAN,2012-07,2012,1,7,2,80323,35140,0.9,0.2
230,10002,MANHATTAN,2012-08,2012,0,171,22,80323,35140,21.3,2.7
231,10002,MANHATTAN,2012-08,2012,1,11,1,80323,35140,1.4,0.1
232,10002,MANHATTAN,2012-09,2012,0,148,23,80323,35140,18.4,2.9
233,10002,MANHATTAN,2012-09,2012,1,6,0,80323,35140,0.7,0.0
234,10002,MANHATTAN,2012-10,2012,0,137,22,80323,35140,17.1,2.7
235,10002,MANHATTAN,2012-10,2012,1,6,0,80323,35140,0.7,0.0
236,10002,MANHATTAN,2012-11,2012,0,109,16,80323,35140,13.6,2.0
237,10002,MANHATTAN,2012-11,2012,1,8,1,80323,35140,1.0,0.1
238,10002,MANHATTAN,2012-12,2012,0,135,18,80323,35140,16.8,2.2
239,10002,MANHATTAN,2012-12,2012,1,8,1,80323,35140,1.0,0.1
240,10002,MANHATTAN,2013-01,2013,0,128,23,82191,35273,15.6,2.8
241,10002,MANHATTAN,2013-01,2013,1,6,0,82191,35273,0.7,0.0
242,10002,MANHATTAN,2013-02,2013,0,101,15,82191,35273,12.3,1.8
243,10002,MANHATTAN,2013-02,2013,1,4,0,82191,35273,0.5,0.0
244,10002,MANHATTAN,2013-03,2013,0,128,12,82191,35273,15.6,1.5
245,10002,MANHATTAN,2013-03,2013,1,5,1,82191,35273,0.6,0.1
246,10002,MANHATTAN,2013-04,2013,0,138,15,82191,35273,16.8,1.8
247,10002,MANHATTAN,2013-04,2013,1,6,0,82191,35273,0.7,0.0
248,10002,MANHATTAN,2013-05,2013,0,148,18,82191,35273,18.0,2.2
249,10002,MANHATTAN,2013-05,2013,1,6,1,82191,35273,0.7,0.1
250,10002,MANHATTAN,2013-06,2013,0,135,20,82191,35273,16.4,2.4
251,10002,MANHATTAN,2013-06,2013,1,8,0,82191,35273,1.0,0.0
252,10002,MANHATTAN,2013-07,2013,0,165,20,82191,35273,20.1,2.4
253,10002,MANHATTAN,2013-07,2013,1,15,0,82191,35273,1.8,0.0
254,10002,MANHATTAN,2013-08,2013,0,165,16,82191,35273,20.1,1.9
255,10002,MANHATTAN,2013-08,2013,1,5,0,82191,35273,0.6,0.0
256,10002,MANHATTAN,2013-09,2013,0,161,31,82191,35273,19.6,3.8
257,10002,MANHATTAN,2013-09,2013,1,7,0,82191,35273,0.9,0.0
258,10002,MANHATTAN,2013-10,2013,0,148,17,82191,35273,18.0,2.1
259,10002,MANHATTAN,2013-10,2013,1,9,1,82191,35273,1.1,0.1
260,10002,MANHATTAN,2013-11,2013,0,165,10,82191,35273,20.1,1.2
261,10002,MANHATTAN,2013-11,2013,1,8,0,82191,35273,1.0,0.0
262,10002,MANHATTAN,2013-12,2013,0,121,11,82191,35273,14.7,1.3
263,10002,MANHATTAN,2013-12,2013,1,6,2,82191,35273,0.7,0.2
264,10002,MANHATTAN,2014-01,2014,0,111,10,79894,35281,13.9,1.3
265,10002,MANHATTAN,2014-01,2014,1,2,0,79894,35281,0.3,0.0
266,10002,MANHATTAN,2014-02,2014,0,108,9,79894,35281,13.5,1.1
267,10002,MANHATTAN,2014-02,2014,1,5,0,79894,35281,0.6,0.0
268,10002,MANHATTAN,2014-03,2014,0,123,19,79894,35281,15.4,2.4
269,10002,MANHATTAN,2014-03,2014,1,5,0,79894,35281,0.6,0.0
270,10002,MANHATTAN,2014-04,2014,0,108,14,79894,35281,13.5,1.8
271,10002,MANHATTAN,2014-04,2014,1,6,0,79894,35281,0.8,0.0
272,10002,MANHATTAN,2014-05,2014,0,153,13,79894,35281,19.2,1.6
273,10002,MANHATTAN,2014-05,2014,1,7,0,79894,35281,0.9,0.0
274,10002,MANHATTAN,2014-06,2014,0,153,18,79894,35281,19.2,2.3
275,10002,MANHATTAN,2014-06,2014,1,8,1,79894,35281,1.0,0.1
276,10002,MANHATTAN,2014-07,2014,0,150,18,79894,35281,18.8,2.3
277,10002,MANHATTAN,2014-07,2014,1,7,0,79894,35281,0.9,0.0
278,10002,MANHATTAN,2014-08,2014,0,140,23,79894,35281,17.5,2.9
279,10002,MANHATTAN,2014-08,2014,1,5,0,79894,35281,0.6,0.0
280,10002,MANHATTAN,2014-09,2014,0,132,22,79894,35281,16.5,2.8
281,10002,MANHATTAN,2014-09,2014,1,7,1,79894,35281,0.9,0.1
282,10002,MANHATTAN,2014-10,2014,0,142,24,79894,35281,17.8,3.0
283,10002,MANHATTAN,2014-10,2014,1,9,0,79894,35281,1.1,0.0
284,10002,MANHATTAN,2014-11,2014,0,145,22,79894,35281,18.1,2.8
285,10002,MANHATTAN,2014-11,2014,1,3,0,79894,35281,0.4,0.0
286,10002,MANHATTAN,2014-12,2014,0,148,18,79894,35281,18.5,2.3
287,10002,MANHATTAN,2014-12,2014,1,7,1,79894,35281,0.9,0.1
288,10002,MANHATTAN,2015-01,2015,0,110,11,80736,35691,13.6,1.4
289,10002,MANHATTAN,2015-01,2015,1,3,0,80736,35691,0.4,0.0
290,10002,MANHATTAN,2015-02,2015,0,98,7,80736,35691,12.1,0.9
291,10002,MANHATTAN,2015-02,2015,1,8,0,80736,35691,1.0,0.0
292,10002,MANHATTAN,2015-03,2015,0,126,13,80736,35691,15.6,1.6
293,10002,MANHATTAN,2015-03,2015,1,10,0,80736,35691,1.2,0.0
294,10002,MANHATTAN,2015-04,2015,0,119,14,80736,35691,14.7,1.7
295,10002,MANHATTAN,2015-04,2015,1,11,1,80736,35691,1.4,0.1
296,10002,MANHATTAN,2015-05,2015,0,148,12,80736,35691,18.3,1.5
297,10002,MANHATTAN,2015-05,2015,1,2,0,80736,35691,0.2,0.0
298,10002,MANHATTAN,2015-06,2015,0,139,14,80736,35691,17.2,1.7
299,10002,MANHATTAN,2015-06,2015,1,4,0,80736,35691,0.5,0.0
300,10002,MANHATTAN,2015-07,2015,0,160,16,80736,35691,19.8,2.0
301,10002,MANHATTAN,2015-07,2015,1,7,0,80736,35691,0.9,0.0
302,10002,MANHATTAN,2015-08,2015,0,121,18,80736,35691,15.0,2.2
303,10002,MANHATTAN,2015-08,2015,1,4,0,80736,35691,0.5,0.0
304,10002,MANHATTAN,2015-09,2015,0,134,15,80736,35691,16.6,1.9
305,10002,MANHATTAN,2015-09,2015,1,8,0,80736,35691,1.0,0.0
306,10002,MANHATTAN,2015-10,2015,0,165,17,80736,35691,20.4,2.1
307,10002,MANHATTAN,2015-10,2015,1,10,1,80736,35691,1.2,0.1
308,10002,MANHATTAN,2015-11,2015,0,133,18,80736,35691,16.5,2.2
309,10002,MANHATTAN,2015-11,2015,1,2,0,80736,35691,0.2,0.0
310,10002,MANHATTAN,2015-12,2015,0,136,17,80736,35691,16.8,2.1
311,10002,MANHATTAN,2015-12,2015,1,6,1,80736,35691,0.7,0.1
312,10002,MANHATTAN,2016-01,2016,0,133,10,78096,35615,17.0,1.3
313,10002,MANHATTAN,2016-01,2016,1,10,0,78096,35615,1.3,0.0
314,10002,MANHATTAN,2016-02,2016,0,121,8,78096,35615,15.5,1.0
315,10002,MANHATTAN,2016-02,2016,1,3,0,78096,35615,0.4,0.0
316,10002,MANHATTAN,2016-03,2016,0,114,6,78096,35615,14.6,0.8
317,10002,MANHATTAN,2016-03,2016,1,14,1,78096,35615,1.8,0.1
318,10002,MANHATTAN,2016-04,2016,0,87,11,78096,35615,11.1,1.4
319,10002,MANHATTAN,2016-04,2016,1,17,0,78096,35615,2.2,0.0
320,10002,MANHATTAN,2016-05,2016,0,125,21,78096,35615,16.0,2.7
321,10002,MANHATTAN,2016-05,2016,1,31,2,78096,35615,4.0,0.3
322,10002,MANHATTAN,2016-06,2016,0,139,23,78096,35615,17.8,2.9
323,10002,MANHATTAN,2016-06,2016,1,19,0,78096,35615,2.4,0.0
324,10002,MANHATTAN,2016-07,2016,0,129,22,78096,35615,16.5,2.8
325,10002,MANHATTAN,2016-07,2016,1,20,1,78096,35615,2.6,0.1
326,10002,MANHATTAN,2016-08,2016,0,132,16,78096,35615,16.9,2.0
327,10002,MANHATTAN,2016-08,2016,1,20,0,78096,35615,2.6,0.0
328,10002,MANHATTAN,2016-09,2016,0,114,14,78096,35615,14.6,1.8
329,10002,MANHATTAN,2016-09,2016,1,18,1,78096,35615,2.3,0.1
330,10002,MANHATTAN,2016-10,2016,0,119,22,78096,35615,15.2,2.8
331,10002,MANHATTAN,2016-10,2016,1,12,1,78096,35615,1.5,0.1
332,10002,MANHATTAN,2016-11,2016,0,108,16,78096,35615,13.8,2.0
333,10002,MANHATTAN,2016-11,2016,1,18,2,78096,35615,2.3,0.3
334,10002,MANHATTAN,2016-12,2016,0,108,10,78096,35615,13.8,1.3
335,10002,MANHATTAN,2016-12,2016,1,15,0,78096,35615,1.9,0.0
336,10002,MANHATTAN,2017-01,2017,0,119,14,77925,35803,15.3,1.8
337,10002,MANHATTAN,2017-01,2017,1,15,2,77925,35803,1.9,0.3
338,10002,MANHATTAN,2017-02,2017,0,128,18,77925,35803,16.4,2.3
